Target:	[-0.75159749]	 Output:	 [1.80119499]
Target:	[0.01334479]	 Output:	 [1.41460831]
Target:	[0.91425695]	 Output:	 [-1.6789012]
Target:	[0.58722747]	 Output:	 [-3.13002921]
Target:	[0.96816464]	 Output:	 [3.69986716]
Target:	[-0.9724772]	 Output:	 [-0.36826506]
Target:	[0.46270284]	 Output:	 [-1.47016197]
Target:	[0.99809704]	 Output:	 [-0.74228971]
Target:	[0.55301374]	 Output:	 [3.03803722]
Target:	[-0.91813631]	 Output:	 [-2.4496939]
Target:	[-0.10733739]	 Output:	 [4.712002]
Target:	[0.94644033]	 Output:	 [0.05469881]
Target:	[0.95067184]	 Output:	 [1.83579522]
Target:	[0.56538271]	 Output:	 [-0.23567495]
Target:	[-0.57384385]	 Output:	 [2.9515871]
Target:	[0.24114412]	 Output:	 [-0.90542395]
Target:	[-0.62902855]	 Output:	 [-0.42443992]
Target:	[0.57445206]	 Output:	 [0.90717964]
Target:	[-0.66000528]	 Output:	 [2.45793883]
Target:	[0.20562544]	 Output:	 [-0.43625929]
Target:	[-0.72548665]	 Output:	 [0.37291342]
Target:	[0.99214399]	 Output:	 [-0.83334534]
Target:	[0.25106395]	 Output:	 [-2.2410572]
Target:	[0.55971328]	 Output:	 [-0.06812517]
Target:	[0.7759253]	 Output:	 [-2.3876185]
Target:	[0.94529402]	 Output:	 [-1.65633218]
Target:	[-0.54869699]	 Output:	 [-3.81062533]
Target:	[-0.05970609]	 Output:	 [3.25075537]
Target:	[-0.91572692]	 Output:	 [0.7485292]
Target:	[0.95939564]	 Output:	 [-3.68375327]
Target:	[0.99073018]	 Output:	 [0.22123283]
Target:	[-0.23509718]	 Output:	 [2.3518959]
Target:	[0.90422526]	 Output:	 [4.33590811]
Target:	[-0.99908944]	 Output:	 [2.99000898]
Target:	[0.41478211]	 Output:	 [3.03143421]
Target:	[0.08537061]	 Output:	 [-3.89715174]
Target:	[-0.93939957]	 Output:	 [-2.83310096]
Target:	[0.87297818]	 Output:	 [-1.25713461]
Target:	[-0.98020831]	 Output:	 [0.49852126]
Target:	[-0.44484369]	 Output:	 [2.25078363]
Target:	[0.62505237]	 Output:	 [1.799407]
Target:	[0.4169888]	 Output:	 [0.63113962]
Target:	[-0.73679904]	 Output:	 [-1.89634763]
Target:	[0.59479467]	 Output:	 [2.79401556]
Target:	[-0.42203665]	 Output:	 [-1.05614262]
Target:	[0.70623427]	 Output:	 [2.35998728]
Target:	[0.97676474]	 Output:	 [2.02547126]
Target:	[-0.28847057]	 Output:	 [-0.83316624]
Target:	[0.44982534]	 Output:	 [0.27442753]
Target:	[-0.9296901]	 Output:	 [-3.40981574]
Target:	[0.28960258]	 Output:	 [-1.71485262]
Target:	[0.91375553]	 Output:	 [-0.71824923]
Target:	[-0.96906379]	 Output:	 [3.36589916]
Target:	[0.29983144]	 Output:	 [0.42531198]
Target:	[0.89788807]	 Output:	 [-0.58163817]
Training:

 Error at Epoch:	5000	  is 	0.09257059685156305
 Error at Epoch:	10000	  is 	0.09897889110401661
 Error at Epoch:	15000	  is 	0.10717763317333208
 Error at Epoch:	20000	  is 	0.11347171726630999
 Error at Epoch:	25000	  is 	0.08602159044961394
 Error at Epoch:	30000	  is 	0.10478255806084233
 Error at Epoch:	35000	  is 	0.09971207869866142
 Error at Epoch:	40000	  is 	0.1102222785816215
 Error at Epoch:	45000	  is 	0.12258467558146613
 Error at Epoch:	50000	  is 	0.11561285507946503
 Error at Epoch:	55000	  is 	0.10391028237123616
 Error at Epoch:	60000	  is 	0.113619159577536
 Error at Epoch:	65000	  is 	0.10674320900270771
 Error at Epoch:	70000	  is 	0.11657222589930431
 Error at Epoch:	75000	  is 	0.11308302452466865
 Error at Epoch:	80000	  is 	0.12447665108607618
 Error at Epoch:	85000	  is 	0.10748151500508368
 Error at Epoch:	90000	  is 	0.12437627327233358
 Error at Epoch:	95000	  is 	0.11913944969922331
 Error at Epoch:	100000	  is 	0.10193174004617357

 Testing :

Target:	[-0.95728807]	 Output:	 [-0.74205631]
Target:	[-0.99581883]	 Output:	 [-0.7560336]
Target:	[0.70933441]	 Output:	 [0.68025756]
Target:	[0.98756089]	 Output:	 [0.75746023]
Target:	[0.99029781]	 Output:	 [0.75872335]
Target:	[-0.61515547]	 Output:	 [-0.61120647]
Target:	[0.21294712]	 Output:	 [0.25273179]
Target:	[0.99928469]	 Output:	 [0.82075566]
Target:	[-0.60433061]	 Output:	 [-0.55102112]
Target:	[-0.33847333]	 Output:	 [-0.31516414]
Target:	[0.62391002]	 Output:	 [0.53075666]
Target:	[-0.64936848]	 Output:	 [-0.54953434]
Target:	[-0.99635998]	 Output:	 [-0.89092653]
Target:	[0.63715262]	 Output:	 [0.68141065]
Target:	[-0.8045103]	 Output:	 [-0.70225379]
Target:	[-0.47081811]	 Output:	 [-0.39926129]
Target:	[0.3521665]	 Output:	 [0.3267395]
Target:	[-0.59571309]	 Output:	 [-0.56358737]
Target:	[0.47038983]	 Output:	 [0.45709843]
Target:	[0.94971158]	 Output:	 [0.76220818]
Target:	[-0.75246458]	 Output:	 [-0.68474968]
Target:	[-0.48927404]	 Output:	 [-0.43229964]
Target:	[0.56258411]	 Output:	 [0.46736435]
Target:	[-0.54104151]	 Output:	 [-0.45575059]
Target:	[0.92508852]	 Output:	 [0.86102643]
Target:	[0.93717981]	 Output:	 [0.81185507]
Target:	[0.99748283]	 Output:	 [0.78509845]
Target:	[-0.88701069]	 Output:	 [-0.64291814]
Target:	[-0.30853468]	 Output:	 [-0.321889]
Target:	[-0.0251202]	 Output:	 [-0.10503354]
Target:	[0.18100932]	 Output:	 [0.20468814]
Target:	[-0.33100756]	 Output:	 [-0.37251997]
Target:	[-0.9272428]	 Output:	 [-0.72923218]
Target:	[0.47751854]	 Output:	 [0.46950449]
Target:	[-0.67338328]	 Output:	 [-0.58420134]
Target:	[-0.67296375]	 Output:	 [-0.68449949]
Target:	[0.95565974]	 Output:	 [0.7349597]
Target:	[0.15107672]	 Output:	 [0.08802301]
Target:	[0.99945914]	 Output:	 [0.85503348]
Target:	[0.27815227]	 Output:	 [0.2676215]
Target:	[0.91624776]	 Output:	 [0.92341015]
Target:	[-0.86904]	 Output:	 [-0.71229799]
Target:	[-0.84699759]	 Output:	 [-0.79637712]
Target:	[-0.11261947]	 Output:	 [-0.15588194]
Target:	[0.10652871]	 Output:	 [0.11753601]
Target:	[0.51360168]	 Output:	 [0.47789356]
Target:	[0.79225379]	 Output:	 [0.74816868]
Target:	[-0.53225937]	 Output:	 [-0.52055494]
Target:	[-0.5052488]	 Output:	 [-0.44262228]
Target:	[-0.98376005]	 Output:	 [-0.78712116]

Accuracy:0.9101195393401724

testError:0.08988046065982763

-------------------------------------------------------------------

----------------------------------------------------------------------


Max Epoch:
100000

Learning Rate:
0.001

Before Training:

Target:	[-0.65505034]	 Output:	 [2.31163268]
Target:	[0.51698212]	 Output:	 [0.21925273]
Target:	[0.89782629]	 Output:	 [-4.32329035]
Target:	[-0.40383275]	 Output:	 [0.86681301]
Target:	[-0.488117]	 Output:	 [-4.51634707]
Target:	[-0.22854006]	 Output:	 [-2.16194375]
Target:	[-0.69048022]	 Output:	 [0.69331691]
Target:	[0.96737478]	 Output:	 [3.43074324]
Target:	[-0.33878449]	 Output:	 [-0.30909513]
Target:	[-0.33541444]	 Output:	 [-2.23036723]
Target:	[-0.67349711]	 Output:	 [-3.39975314]
Target:	[0.44321068]	 Output:	 [0.30280985]
Target:	[0.99905375]	 Output:	 [3.71150396]
Target:	[-0.29669927]	 Output:	 [0.16679039]
Target:	[-0.84714183]	 Output:	 [3.84564184]
Target:	[0.99307795]	 Output:	 [-0.54353366]
Target:	[-0.4722222]	 Output:	 [-0.21468788]
Target:	[0.46686961]	 Output:	 [-2.16828758]
Target:	[-0.89440326]	 Output:	 [0.27149393]
Target:	[-0.3476884]	 Output:	 [-0.60898887]
Target:	[-0.02856851]	 Output:	 [-1.55361366]
Target:	[-0.1309531]	 Output:	 [-4.48932672]
Target:	[-0.41665503]	 Output:	 [-0.26369739]
Target:	[-0.73334508]	 Output:	 [-1.94921021]
Target:	[-0.9233609]	 Output:	 [-1.94962636]
Target:	[0.30909187]	 Output:	 [-0.80999921]
Target:	[0.99942934]	 Output:	 [1.68385713]
Target:	[0.59254039]	 Output:	 [0.01811897]
Target:	[0.75204321]	 Output:	 [1.41589501]
Target:	[-0.99422432]	 Output:	 [-1.542793]
Target:	[0.38378135]	 Output:	 [4.64845837]
Target:	[0.23473482]	 Output:	 [-1.73762734]
Target:	[0.56190645]	 Output:	 [-2.73457866]
Target:	[0.3992229]	 Output:	 [-3.16772724]
Target:	[-0.99082805]	 Output:	 [0.46328753]
Target:	[-0.83342539]	 Output:	 [2.24707627]
Target:	[0.92325272]	 Output:	 [-2.70522519]
Target:	[-0.44157546]	 Output:	 [1.22386548]
Target:	[0.99512357]	 Output:	 [-2.73434665]
Target:	[0.45724255]	 Output:	 [1.64959822]
Target:	[0.66010917]	 Output:	 [-0.01784561]
Target:	[-0.71693632]	 Output:	 [-1.13622272]
Target:	[0.16824977]	 Output:	 [0.90329054]
Target:	[-0.8751636]	 Output:	 [1.61915261]
Target:	[0.0107309]	 Output:	 [-3.35544105]
Target:	[0.37424695]	 Output:	 [-0.99596391]
Target:	[0.78808872]	 Output:	 [-2.0245177]
Target:	[-0.94861643]	 Output:	 [-3.77656165]
Target:	[-0.93209632]	 Output:	 [-1.08988132]
Target:	[-0.99843473]	 Output:	 [0.0911277]
Target:	[0.44380789]	 Output:	 [-2.81716421]
Target:	[-0.79301648]	 Output:	 [1.23324484]
Target:	[0.96369561]	 Output:	 [-3.05183224]
Target:	[0.97925288]	 Output:	 [1.85204614]
Target:	[0.9983713]	 Output:	 [2.5036797]
Target:	[-0.73645531]	 Output:	 [0.04158898]
Target:	[0.25993322]	 Output:	 [-0.18420625]
Target:	[-0.96136614]	 Output:	 [1.78294254]
Target:	[-0.80616775]	 Output:	 [0.38535775]
Target:	[0.99999227]	 Output:	 [3.71211016]
Target:	[0.6748621]	 Output:	 [-3.45868033]
Target:	[-0.61847961]	 Output:	 [1.26903246]
Target:	[-0.47215111]	 Output:	 [-0.77344835]
Target:	[-0.16695877]	 Output:	 [-3.6567653]
Target:	[0.88923028]	 Output:	 [-0.82131196]
Target:	[-0.32476063]	 Output:	 [0.48818356]
Target:	[-0.43128595]	 Output:	 [-1.07534525]
Target:	[0.40167016]	 Output:	 [-0.98916225]
Target:	[0.12767061]	 Output:	 [-1.74672625]
Target:	[0.98587161]	 Output:	 [-0.05133734]
Target:	[0.84393192]	 Output:	 [-0.17993987]
Target:	[-0.5471658]	 Output:	 [-1.02213482]
Target:	[-0.19304647]	 Output:	 [-2.90240782]
Target:	[0.94472463]	 Output:	 [1.13428537]
Target:	[-0.36745362]	 Output:	 [-1.55122746]
Target:	[0.85554368]	 Output:	 [-3.24979846]
Target:	[-0.30787119]	 Output:	 [0.68868641]
Target:	[-0.70446542]	 Output:	 [1.91990365]
Target:	[0.89155525]	 Output:	 [-0.36020825]
Target:	[-0.15743016]	 Output:	 [-2.1963234]
Target:	[-0.35509283]	 Output:	 [2.97923938]
Target:	[-0.02685045]	 Output:	 [2.30366831]
Target:	[0.57132403]	 Output:	 [1.47562521]
Target:	[-0.9960371]	 Output:	 [1.46558085]
Target:	[-0.42303786]	 Output:	 [-1.19168135]
Target:	[-0.84936625]	 Output:	 [0.02063703]
Target:	[-0.90155621]	 Output:	 [-3.79994021]
Target:	[0.85621707]	 Output:	 [-1.15956691]
Target:	[-0.23469665]	 Output:	 [-3.55331141]
Target:	[0.84637246]	 Output:	 [0.14340213]
Target:	[-0.99911699]	 Output:	 [2.93714695]
Target:	[-0.23501804]	 Output:	 [2.35110695]
Target:	[0.75507196]	 Output:	 [-2.65271021]
Target:	[-0.68562434]	 Output:	 [1.51015136]
Target:	[-0.54165578]	 Output:	 [2.03859521]
Target:	[-0.75159749]	 Output:	 [1.80119499]
Target:	[0.01334479]	 Output:	 [1.41460831]
Target:	[0.91425695]	 Output:	 [-1.6789012]
Target:	[0.58722747]	 Output:	 [-3.13002921]
Target:	[0.96816464]	 Output:	 [3.69986716]
Target:	[-0.9724772]	 Output:	 [-0.36826506]
Target:	[0.46270284]	 Output:	 [-1.47016197]
Target:	[0.99809704]	 Output:	 [-0.74228971]
Target:	[0.55301374]	 Output:	 [3.03803722]
Target:	[-0.91813631]	 Output:	 [-2.4496939]
Target:	[-0.10733739]	 Output:	 [4.712002]
Target:	[0.94644033]	 Output:	 [0.05469881]
Target:	[0.95067184]	 Output:	 [1.83579522]
Target:	[0.56538271]	 Output:	 [-0.23567495]
Target:	[-0.57384385]	 Output:	 [2.9515871]
Target:	[0.24114412]	 Output:	 [-0.90542395]
Target:	[-0.62902855]	 Output:	 [-0.42443992]
Target:	[0.57445206]	 Output:	 [0.90717964]
Target:	[-0.66000528]	 Output:	 [2.45793883]
Target:	[0.20562544]	 Output:	 [-0.43625929]
Target:	[-0.72548665]	 Output:	 [0.37291342]
Target:	[0.99214399]	 Output:	 [-0.83334534]
Target:	[0.25106395]	 Output:	 [-2.2410572]
Target:	[0.55971328]	 Output:	 [-0.06812517]
Target:	[0.7759253]	 Output:	 [-2.3876185]
Target:	[0.94529402]	 Output:	 [-1.65633218]
Target:	[-0.54869699]	 Output:	 [-3.81062533]
Target:	[-0.05970609]	 Output:	 [3.25075537]
Target:	[-0.91572692]	 Output:	 [0.7485292]
Target:	[0.95939564]	 Output:	 [-3.68375327]
Target:	[0.99073018]	 Output:	 [0.22123283]
Target:	[-0.23509718]	 Output:	 [2.3518959]
Target:	[0.90422526]	 Output:	 [4.33590811]
Target:	[-0.99908944]	 Output:	 [2.99000898]
Target:	[0.41478211]	 Output:	 [3.03143421]
Target:	[0.08537061]	 Output:	 [-3.89715174]
Target:	[-0.93939957]	 Output:	 [-2.83310096]
Target:	[0.87297818]	 Output:	 [-1.25713461]
Target:	[-0.98020831]	 Output:	 [0.49852126]
Target:	[-0.44484369]	 Output:	 [2.25078363]
Target:	[0.62505237]	 Output:	 [1.799407]
Target:	[0.4169888]	 Output:	 [0.63113962]
Target:	[-0.73679904]	 Output:	 [-1.89634763]
Target:	[0.59479467]	 Output:	 [2.79401556]
Target:	[-0.42203665]	 Output:	 [-1.05614262]
Target:	[0.70623427]	 Output:	 [2.35998728]
Target:	[0.97676474]	 Output:	 [2.02547126]
Target:	[-0.28847057]	 Output:	 [-0.83316624]
Target:	[0.44982534]	 Output:	 [0.27442753]
Target:	[-0.9296901]	 Output:	 [-3.40981574]
Target:	[0.28960258]	 Output:	 [-1.71485262]
Target:	[0.91375553]	 Output:	 [-0.71824923]
Target:	[-0.96906379]	 Output:	 [3.36589916]
Target:	[0.29983144]	 Output:	 [0.42531198]
Target:	[0.89788807]	 Output:	 [-0.58163817]
Training:

 Error at Epoch:	5000	  is 	0.04951012549469806
 Error at Epoch:	10000	  is 	0.03818839881857031
 Error at Epoch:	15000	  is 	0.034374126908178294
 Error at Epoch:	20000	  is 	0.0312657001430346
 Error at Epoch:	25000	  is 	0.02885461063069061
 Error at Epoch:	30000	  is 	0.026774257436549556
 Error at Epoch:	35000	  is 	0.02514975553627443
 Error at Epoch:	40000	  is 	0.023879809279997135
 Error at Epoch:	45000	  is 	0.022823206619757733
 Error at Epoch:	50000	  is 	0.021907669012298236
 Error at Epoch:	55000	  is 	0.021073528525258088
 Error at Epoch:	60000	  is 	0.020305157193772964
 Error at Epoch:	65000	  is 	0.019600849109502813
 Error at Epoch:	70000	  is 	0.01897439781454119
 Error at Epoch:	75000	  is 	0.01839026591367103
 Error at Epoch:	80000	  is 	0.017844420807385217
 Error at Epoch:	85000	  is 	0.01733503924141643
 Error at Epoch:	90000	  is 	0.016860198329890257
 Error at Epoch:	95000	  is 	0.016428941816234728
 Error at Epoch:	100000	  is 	0.016030072201027378

 Testing :

Target:	[-0.95728807]	 Output:	 [-0.92614627]
Target:	[-0.99581883]	 Output:	 [-0.95643814]
Target:	[0.70933441]	 Output:	 [0.71454337]
Target:	[0.98756089]	 Output:	 [0.95419963]
Target:	[0.99029781]	 Output:	 [0.94871952]
Target:	[-0.61515547]	 Output:	 [-0.62479149]
Target:	[0.21294712]	 Output:	 [0.21831529]
Target:	[0.99928469]	 Output:	 [0.99369094]
Target:	[-0.60433061]	 Output:	 [-0.63978664]
Target:	[-0.33847333]	 Output:	 [-0.35257879]
Target:	[0.62391002]	 Output:	 [0.63536539]
Target:	[-0.64936848]	 Output:	 [-0.64859036]
Target:	[-0.99635998]	 Output:	 [-0.96329979]
Target:	[0.63715262]	 Output:	 [0.61679231]
Target:	[-0.8045103]	 Output:	 [-0.80371795]
Target:	[-0.47081811]	 Output:	 [-0.50405305]
Target:	[0.3521665]	 Output:	 [0.3511369]
Target:	[-0.59571309]	 Output:	 [-0.62122586]
Target:	[0.47038983]	 Output:	 [0.49079915]
Target:	[0.94971158]	 Output:	 [0.92956737]
Target:	[-0.75246458]	 Output:	 [-0.75366811]
Target:	[-0.48927404]	 Output:	 [-0.4948307]
Target:	[0.56258411]	 Output:	 [0.58603849]
Target:	[-0.54104151]	 Output:	 [-0.57174514]
Target:	[0.92508852]	 Output:	 [0.91945779]
Target:	[0.93717981]	 Output:	 [0.91298933]
Target:	[0.99748283]	 Output:	 [0.93388561]
Target:	[-0.88701069]	 Output:	 [-0.84779434]
Target:	[-0.30853468]	 Output:	 [-0.32726366]
Target:	[-0.0251202]	 Output:	 [-0.03220782]
Target:	[0.18100932]	 Output:	 [0.18814489]
Target:	[-0.33100756]	 Output:	 [-0.32636198]
Target:	[-0.9272428]	 Output:	 [-0.91621169]
Target:	[0.47751854]	 Output:	 [0.46272713]
Target:	[-0.67338328]	 Output:	 [-0.6931432]
Target:	[-0.67296375]	 Output:	 [-0.6441198]
Target:	[0.95565974]	 Output:	 [0.89761611]
Target:	[0.15107672]	 Output:	 [0.16256769]
Target:	[0.99945914]	 Output:	 [0.97658009]
Target:	[0.27815227]	 Output:	 [0.28430864]
Target:	[0.91624776]	 Output:	 [0.92751768]
Target:	[-0.86904]	 Output:	 [-0.85584447]
Target:	[-0.84699759]	 Output:	 [-0.84334761]
Target:	[-0.11261947]	 Output:	 [-0.11177938]
Target:	[0.10652871]	 Output:	 [0.11311154]
Target:	[0.51360168]	 Output:	 [0.51843627]
Target:	[0.79225379]	 Output:	 [0.78021292]
Target:	[-0.53225937]	 Output:	 [-0.55440147]
Target:	[-0.5052488]	 Output:	 [-0.51689129]
Target:	[-0.98376005]	 Output:	 [-0.93082477]

Accuracy:0.9813822322988847

testError:0.018617767701115315

-------------------------------------------------------------------

----------------------------------------------------------------------


Max Epoch:
100000

Learning Rate:
0.0006

Before Training:

Target:	[-0.65505034]	 Output:	 [2.31163268]
Target:	[0.51698212]	 Output:	 [0.21925273]
Target:	[0.89782629]	 Output:	 [-4.32329035]
Target:	[-0.40383275]	 Output:	 [0.86681301]
Target:	[-0.488117]	 Output:	 [-4.51634707]
Target:	[-0.22854006]	 Output:	 [-2.16194375]
Target:	[-0.69048022]	 Output:	 [0.69331691]
Target:	[0.96737478]	 Output:	 [3.43074324]
Target:	[-0.33878449]	 Output:	 [-0.30909513]
Target:	[-0.33541444]	 Output:	 [-2.23036723]
Target:	[-0.67349711]	 Output:	 [-3.39975314]
Target:	[0.44321068]	 Output:	 [0.30280985]
Target:	[0.99905375]	 Output:	 [3.71150396]
Target:	[-0.29669927]	 Output:	 [0.16679039]
Target:	[-0.84714183]	 Output:	 [3.84564184]
Target:	[0.99307795]	 Output:	 [-0.54353366]
Target:	[-0.4722222]	 Output:	 [-0.21468788]
Target:	[0.46686961]	 Output:	 [-2.16828758]
Target:	[-0.89440326]	 Output:	 [0.27149393]
Target:	[-0.3476884]	 Output:	 [-0.60898887]
Target:	[-0.02856851]	 Output:	 [-1.55361366]
Target:	[-0.1309531]	 Output:	 [-4.48932672]
Target:	[-0.41665503]	 Output:	 [-0.26369739]
Target:	[-0.73334508]	 Output:	 [-1.94921021]
Target:	[-0.9233609]	 Output:	 [-1.94962636]
Target:	[0.30909187]	 Output:	 [-0.80999921]
Target:	[0.99942934]	 Output:	 [1.68385713]
Target:	[0.59254039]	 Output:	 [0.01811897]
Target:	[0.75204321]	 Output:	 [1.41589501]
Target:	[-0.99422432]	 Output:	 [-1.542793]
Target:	[0.38378135]	 Output:	 [4.64845837]
Target:	[0.23473482]	 Output:	 [-1.73762734]
Target:	[0.56190645]	 Output:	 [-2.73457866]
Target:	[0.3992229]	 Output:	 [-3.16772724]
Target:	[-0.99082805]	 Output:	 [0.46328753]
Target:	[-0.83342539]	 Output:	 [2.24707627]
Target:	[0.92325272]	 Output:	 [-2.70522519]
Target:	[-0.44157546]	 Output:	 [1.22386548]
Target:	[0.99512357]	 Output:	 [-2.73434665]
Target:	[0.45724255]	 Output:	 [1.64959822]
Target:	[0.66010917]	 Output:	 [-0.01784561]
Target:	[-0.71693632]	 Output:	 [-1.13622272]
Target:	[0.16824977]	 Output:	 [0.90329054]
Target:	[-0.8751636]	 Output:	 [1.61915261]
Target:	[0.0107309]	 Output:	 [-3.35544105]
Target:	[0.37424695]	 Output:	 [-0.99596391]
Target:	[0.78808872]	 Output:	 [-2.0245177]
Target:	[-0.94861643]	 Output:	 [-3.77656165]
Target:	[-0.93209632]	 Output:	 [-1.08988132]
Target:	[-0.99843473]	 Output:	 [0.0911277]
Target:	[0.44380789]	 Output:	 [-2.81716421]
Target:	[-0.79301648]	 Output:	 [1.23324484]
Target:	[0.96369561]	 Output:	 [-3.05183224]
Target:	[0.97925288]	 Output:	 [1.85204614]
Target:	[0.9983713]	 Output:	 [2.5036797]
Target:	[-0.73645531]	 Output:	 [0.04158898]
Target:	[0.25993322]	 Output:	 [-0.18420625]
Target:	[-0.96136614]	 Output:	 [1.78294254]
Target:	[-0.80616775]	 Output:	 [0.38535775]
Target:	[0.99999227]	 Output:	 [3.71211016]
Target:	[0.6748621]	 Output:	 [-3.45868033]
Target:	[-0.61847961]	 Output:	 [1.26903246]
Target:	[-0.47215111]	 Output:	 [-0.77344835]
Target:	[-0.16695877]	 Output:	 [-3.6567653]
Target:	[0.88923028]	 Output:	 [-0.82131196]
Target:	[-0.32476063]	 Output:	 [0.48818356]
Target:	[-0.43128595]	 Output:	 [-1.07534525]
Target:	[0.40167016]	 Output:	 [-0.98916225]
Target:	[0.12767061]	 Output:	 [-1.74672625]
Target:	[0.98587161]	 Output:	 [-0.05133734]
